surname,caste,source_url,gothram,region,example_full_names
GORREMUCHU,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GORREPATI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GORUTLA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GOTA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GOTHINA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GOTTHI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GOTTI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GOTTIMUKKALA,Kamma,https://kammabidda.weebly.com/surnames--villages.html,,"Krishna-Guntur, AP",
GOTTIPAALA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GOTTIPATI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GOTTIPATI,Kamma,https://kammabidda.weebly.com/surnames--villages.html,,"Krishna-Guntur, AP",
GOURNENI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GOVADA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GOVADA,Kamma,https://kammabidda.weebly.com/surnames--villages.html,,"Krishna-Guntur, AP",
GOVINA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GOVINDU,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUDAPATI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUDAPATI,Kamma,https://kammabidda.weebly.com/surnames--villages.html,,"Krishna-Guntur, AP",
GUDAVALLI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUDAVALLI,Kamma,https://kammabidda.weebly.com/surnames--villages.html,,"Krishna-Guntur, AP",
GUDAVELLI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUDDE,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUDDULURU,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUDDURU,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUDEE,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUDELLI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUDIMUMDALA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUDIPATI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUDIPUDI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUDUPUDI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUDURI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUJJALAMUDI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUJJALAPUDI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUJJARAPU,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUJJARLARPUDI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GULLAPALLI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GULLAPALLI,Kamma,https://kammabidda.weebly.com/surnames--villages.html,,"Krishna-Guntur, AP",
GULLAPELLI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUMMADI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUMMALLA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUNAM,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUNDAALA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUNDAARAPU,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUNDALURU,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUNDAPALLI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUNDAPANENI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUNDE,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUNDLAPALLI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUNJAPALLI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUNNAM,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUNTAA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUNTAMUKKALA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUNTUPALLI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUNTUPALLI,Kamma,https://kammabidda.weebly.com/surnames--villages.html,,"Krishna-Guntur, AP",
GUNTUR,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GURAJAALA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GURALA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GURRA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GURRAM,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GURRAMU,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUTHA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUTHIKONDA,Kamma,https://kammabidda.weebly.com/surnames--villages.html,,"Krishna-Guntur, AP",
GUTLAPALLI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUTTHA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUTTHIKONDA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUTTLA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUUDURI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUUDURU,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
GUUNULA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
HANUMANTHU,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
HANUMARA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
HANUMOLU,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
HONELLI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
IDALA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
IDIVADA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
IDIYAALA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
IDULAPETA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
IMMADI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
IMMANNI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
IMMU,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
IMPARLA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
INAALA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
INAGALLA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
INAGANTI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
INAGANTI,Kamma,https://kammabidda.weebly.com/surnames--villages.html,,"Krishna-Guntur, AP",
INAKOLLU,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
INAMPUDI,Kamma,https://kammabidda.weebly.com/surnames--villages.html,,"Krishna-Guntur, AP",
INAPUDI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
INAVOLU,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
INAVOLU,Kamma,https://kammabidda.weebly.com/surnames--villages.html,,"Krishna-Guntur, AP",
INDEMODALU,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
INDLAMODALU,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
INDLAMUDI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
INDRAKANTI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
INDRAPURAMU,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
INDUKURU,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
INGI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
INJAM,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
INKOLLU,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
INTI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
INTURI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
INTURI,Kamma,https://kammabidda.weebly.com/surnames--villages.html,,"Krishna-Guntur, AP",
INTURU,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
INUKULLA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
IPPARLA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
IRIGINENI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
IRPINA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
IRUGULAPATI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
IRUKULAPATI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
ISIKEPALLI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
ISUKAPALLI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
ISUKUPALLI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
ITHAMU,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JAALADI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JAAMANDALA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JAGAM,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JAGARLAMUDI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JAGARLAMUDI,Kamma,https://kammabidda.weebly.com/surnames--villages.html,,"Krishna-Guntur, AP",
JAKKA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JAKKAMPUD,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JAKKAMPUDI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JALAM,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JALAVARTI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JALLELAMUDI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JAMBUGUNPULA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JAMBULAMUDI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JAMMIGUNPU,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JAMMULA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JAMPALA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JAMPALA,Kamma,https://kammabidda.weebly.com/surnames--villages.html,,"Krishna-Guntur, AP",
JAMPALLI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JAMULAMUDI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JANGA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JANGALAMUDI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JANJURU,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JANPANA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JANPANI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JARAPANENI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JARUGULA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JARUGUMILLI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JASTHI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JASTI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JASTI,Kamma,https://kammabidda.weebly.com/surnames--villages.html,,"Krishna-Guntur, AP",
JATTI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JATTLU,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JAVANPULA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JAVVADI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JAVVAGI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JAVVALI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JESTA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JESTALU,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JETTI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JILLELLAMUDI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JILVALI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JIVI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JIVVAJI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JOGUPARTI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JONNALAGADDA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JONNALAGADDA,Kamma,https://kammabidda.weebly.com/surnames--villages.html,,"Krishna-Guntur, AP",
JUJALA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JUJJUVARAPU,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JUNJARAMPALLE,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JUNNAREDDI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JUPALLE,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JUTTLA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JUVVA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
JWALA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAAKARA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAALAPI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAALINNI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAAPA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAARASAALA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAARASAANI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAASAA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAASARA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAASARAGADDA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAASARANENI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAASAVEEDU,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAASU,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAASULA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAATA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAATEPALLI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAATINNI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KADAALA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KADIRI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KADIYALA,Kamma,https://kammabidda.weebly.com/surnames--villages.html,,"Krishna-Guntur, AP",
KADUNUURU,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAJA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAKA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAKANI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAKANI,Kamma,https://kammabidda.weebly.com/surnames--villages.html,,"Krishna-Guntur, AP",
KAKARALA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAKARLA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAKARLA,Kamma,https://kammabidda.weebly.com/surnames--villages.html,,"Krishna-Guntur, AP",
KAKKERA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAKOLU,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAKU,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAKULA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAKUMANI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAKUMANU,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAKUMANU,Kamma,https://kammabidda.weebly.com/surnames--villages.html,,"Krishna-Guntur, AP",
KAKURI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAKURLA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KALAGARA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KALAHSTI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KALAPAALA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KALIDERA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KALISI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KALISIKATU,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KALLA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KALLURI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KALLURU,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAMANA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAMATHAM,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAMBAMPATI,Kamma,https://kammabidda.weebly.com/surnames--villages.html,,"Krishna-Guntur, AP",
KAMBHAMPATI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAMEPALLI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAMEPALLI,Kamma,https://kammabidda.weebly.com/surnames--villages.html,,"Krishna-Guntur, AP",
KAMINEDI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAMINENI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAMINENI,Kamma,https://kammabidda.weebly.com/surnames--villages.html,,"Krishna-Guntur, AP",
KAMINETI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAMINI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAMINNI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAMIREDDY,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAMKANALA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAMKINI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAMMA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAMMACHICHHU,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAMMAVARU,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAMPATI,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAMRA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAMSALA,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
KAMTAM,Kamma,https://kammaschowdary.blogspot.com/p/kammas-surnames-and-gothrams.html,,Andhra Pradesh,
